date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:02:21	103490/103490	---M-Z	200	added ('OK')	application/javascript	etag:%2219442-616fa4192df58-gzip%22	https://coderthemes.com/hyper_2/saas/assets/vendor/jsvectormap/maps/world-merc.js	C:/Users/test/Desktop/Biblioteca-udi/coderthemes.com/hyper_2/saas/assets/vendor/jsvectormap/maps/world-merc.js	(from https://coderthemes.com/hyper_2/saas/index.html)
19:02:21	102233/102233	---M-Z	200	added ('OK')	application/javascript	etag:%2218f59-616fa4192df58-gzip%22	https://coderthemes.com/hyper_2/saas/assets/vendor/jsvectormap/maps/world.js	C:/Users/test/Desktop/Biblioteca-udi/coderthemes.com/hyper_2/saas/assets/vendor/jsvectormap/maps/world.js	(from https://coderthemes.com/hyper_2/saas/index.html)
19:02:21	2997/2997	---M-Z	200	added ('OK')	application/javascript	etag:%22bb5-616fa419000f9-gzip%22	https://coderthemes.com/hyper_2/saas/assets/js/pages/demo.dashboard.js	C:/Users/test/Desktop/Biblioteca-udi/coderthemes.com/hyper_2/saas/assets/js/pages/demo.dashboard.js	(from https://coderthemes.com/hyper_2/saas/index.html)
19:02:22	16657/16657	---M-Z	200	added ('OK')	application/javascript	etag:%224111-616fa418fd219-gzip%22	https://coderthemes.com/hyper_2/saas/assets/js/app.min.js	C:/Users/test/Desktop/Biblioteca-udi/coderthemes.com/hyper_2/saas/assets/js/app.min.js	(from https://coderthemes.com/hyper_2/saas/index.html)
19:02:23	518835/518835	---MCZ	200	added ('OK')	application/javascript	etag:%227eab3-616fa41901099-gzip%22	https://coderthemes.com/hyper_2/saas/assets/js/vendor.min.js	C:/Users/test/Desktop/Biblioteca-udi/coderthemes.com/hyper_2/saas/assets/js/vendor.min.js	(from https://coderthemes.com/hyper_2/saas/index.html)
19:02:25	127225/127225	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%221f0f9-5d5bf409a6a40%22	https://coderthemes.com/hyper_2/saas/assets/fonts/Nunito-Light.eot	C:/Users/test/Desktop/Biblioteca-udi/coderthemes.com/hyper_2/saas/assets/fonts/Nunito-Light.eot	(from https://coderthemes.com/hyper_2/saas/assets/css/app-saas.min.css)
19:02:26	59220/59220	---M--	200	added ('OK')	font/woff	etag:%22e754-5d5bf409a79e0%22	https://coderthemes.com/hyper_2/saas/assets/fonts/Nunito-Light.woff	C:/Users/test/Desktop/Biblioteca-udi/coderthemes.com/hyper_2/saas/assets/fonts/Nunito-Light.woff	(from https://coderthemes.com/hyper_2/saas/assets/css/app-saas.min.css)
19:02:26	127225/127225	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%221f0f9-5d5bf409a6a40%22	https://coderthemes.com/hyper_2/saas/assets/fonts/Nunito-Light.eot?	C:/Users/test/Desktop/Biblioteca-udi/coderthemes.com/hyper_2/saas/assets/fonts/Nunito-Lightd41d.eot	(from https://coderthemes.com/hyper_2/saas/assets/css/app-saas.min.css)
19:02:26	134148/134148	---M--	200	added ('OK')	font/ttf	etag:%2220c04-5d5bf409a6a40%22	https://coderthemes.com/hyper_2/saas/assets/fonts/Nunito-Light.ttf	C:/Users/test/Desktop/Biblioteca-udi/coderthemes.com/hyper_2/saas/assets/fonts/Nunito-Light.ttf	(from https://coderthemes.com/hyper_2/saas/assets/css/app-saas.min.css)
19:02:27	114012/114012	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%221bd5c-5d5bf409a79e0%22	https://coderthemes.com/hyper_2/saas/assets/fonts/Nunito-Regular.eot?	C:/Users/test/Desktop/Biblioteca-udi/coderthemes.com/hyper_2/saas/assets/fonts/Nunito-Regulard41d.eot	(from https://coderthemes.com/hyper_2/saas/assets/css/app-saas.min.css)
19:02:28	50968/50968	---M--	200	added ('OK')	font/woff	etag:%22c718-5d5bf409a8980%22	https://coderthemes.com/hyper_2/saas/assets/fonts/Nunito-Regular.woff	C:/Users/test/Desktop/Biblioteca-udi/coderthemes.com/hyper_2/saas/assets/fonts/Nunito-Regular.woff	(from https://coderthemes.com/hyper_2/saas/assets/css/app-saas.min.css)
19:02:29	113832/113832	---M--	200	added ('OK')	font/ttf	etag:%221bca8-5d5bf409a8980%22	https://coderthemes.com/hyper_2/saas/assets/fonts/Nunito-Regular.ttf	C:/Users/test/Desktop/Biblioteca-udi/coderthemes.com/hyper_2/saas/assets/fonts/Nunito-Regular.ttf	(from https://coderthemes.com/hyper_2/saas/assets/css/app-saas.min.css)
19:02:30	114012/114012	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%221bd5c-5d5bf409a79e0%22	https://coderthemes.com/hyper_2/saas/assets/fonts/Nunito-Regular.eot	C:/Users/test/Desktop/Biblioteca-udi/coderthemes.com/hyper_2/saas/assets/fonts/Nunito-Regular.eot	(from https://coderthemes.com/hyper_2/saas/assets/css/app-saas.min.css)
19:02:32	146956/146956	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2223e0c-5e81047fb9645%22	https://coderthemes.com/hyper_2/saas/assets/fonts/Nunito-Medium.eot	C:/Users/test/Desktop/Biblioteca-udi/coderthemes.com/hyper_2/saas/assets/fonts/Nunito-Medium.eot	(from https://coderthemes.com/hyper_2/saas/assets/css/app-saas.min.css)
19:02:33	66488/66488	---M--	200	added ('OK')	font/woff	etag:%22103b8-5e81047fba5e5%22	https://coderthemes.com/hyper_2/saas/assets/fonts/Nunito-Medium.woff	C:/Users/test/Desktop/Biblioteca-udi/coderthemes.com/hyper_2/saas/assets/fonts/Nunito-Medium.woff	(from https://coderthemes.com/hyper_2/saas/assets/css/app-saas.min.css)
19:02:33	519095/519095	---M--	200	added ('OK')	image/svg+xml	etag:%227ebb7-5d5bf409a79e0%22	https://coderthemes.com/hyper_2/saas/assets/fonts/Nunito-Regular.svg	C:/Users/test/Desktop/Biblioteca-udi/coderthemes.com/hyper_2/saas/assets/fonts/Nunito-Regular.svg	(from https://coderthemes.com/hyper_2/saas/assets/css/app-saas.min.css)
19:02:33	146956/146956	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2223e0c-5e81047fb9645%22	https://coderthemes.com/hyper_2/saas/assets/fonts/Nunito-Medium.eot?	C:/Users/test/Desktop/Biblioteca-udi/coderthemes.com/hyper_2/saas/assets/fonts/Nunito-Mediumd41d.eot	(from https://coderthemes.com/hyper_2/saas/assets/css/app-saas.min.css)
19:02:35	530431/530431	---M--	200	added ('OK')	image/svg+xml	etag:%22817ff-5d5bf409a6a40%22	https://coderthemes.com/hyper_2/saas/assets/fonts/Nunito-Light.svg	C:/Users/test/Desktop/Biblioteca-udi/coderthemes.com/hyper_2/saas/assets/fonts/Nunito-Light.svg	(from https://coderthemes.com/hyper_2/saas/assets/css/app-saas.min.css)
19:02:36	146764/146764	---M--	200	added ('OK')	font/ttf	etag:%2223d4c-5e81047fba5e5%22	https://coderthemes.com/hyper_2/saas/assets/fonts/Nunito-Medium.ttf	C:/Users/test/Desktop/Biblioteca-udi/coderthemes.com/hyper_2/saas/assets/fonts/Nunito-Medium.ttf	(from https://coderthemes.com/hyper_2/saas/assets/css/app-saas.min.css)
19:02:37	116168/116168	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%221c5c8-5d5bf409a8980%22	https://coderthemes.com/hyper_2/saas/assets/fonts/Nunito-SemiBold.eot	C:/Users/test/Desktop/Biblioteca-udi/coderthemes.com/hyper_2/saas/assets/fonts/Nunito-SemiBold.eot	(from https://coderthemes.com/hyper_2/saas/assets/css/app-saas.min.css)
19:02:37	51528/51528	---M--	200	added ('OK')	font/woff	etag:%22c948-5d5bf409a9920%22	https://coderthemes.com/hyper_2/saas/assets/fonts/Nunito-SemiBold.woff	C:/Users/test/Desktop/Biblioteca-udi/coderthemes.com/hyper_2/saas/assets/fonts/Nunito-SemiBold.woff	(from https://coderthemes.com/hyper_2/saas/assets/css/app-saas.min.css)
19:02:37	116168/116168	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%221c5c8-5d5bf409a8980%22	https://coderthemes.com/hyper_2/saas/assets/fonts/Nunito-SemiBold.eot?	C:/Users/test/Desktop/Biblioteca-udi/coderthemes.com/hyper_2/saas/assets/fonts/Nunito-SemiBoldd41d.eot	(from https://coderthemes.com/hyper_2/saas/assets/css/app-saas.min.css)
19:02:39	115968/115968	---M--	200	added ('OK')	font/ttf	etag:%221c500-5d5bf409a9920%22	https://coderthemes.com/hyper_2/saas/assets/fonts/Nunito-SemiBold.ttf	C:/Users/test/Desktop/Biblioteca-udi/coderthemes.com/hyper_2/saas/assets/fonts/Nunito-SemiBold.ttf	(from https://coderthemes.com/hyper_2/saas/assets/css/app-saas.min.css)
19:02:39	116020/116020	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%221c534-5d5bf409a4b00%22	https://coderthemes.com/hyper_2/saas/assets/fonts/Nunito-Bold.eot	C:/Users/test/Desktop/Biblioteca-udi/coderthemes.com/hyper_2/saas/assets/fonts/Nunito-Bold.eot	(from https://coderthemes.com/hyper_2/saas/assets/css/app-saas.min.css)
19:02:40	51940/51940	---M--	200	added ('OK')	font/woff	etag:%22cae4-5d5bf409a5aa0%22	https://coderthemes.com/hyper_2/saas/assets/fonts/Nunito-Bold.woff	C:/Users/test/Desktop/Biblioteca-udi/coderthemes.com/hyper_2/saas/assets/fonts/Nunito-Bold.woff	(from https://coderthemes.com/hyper_2/saas/assets/css/app-saas.min.css)
19:02:41	115852/115852	---M--	200	added ('OK')	font/ttf	etag:%221c48c-5d5bf409a5aa0%22	https://coderthemes.com/hyper_2/saas/assets/fonts/Nunito-Bold.ttf	C:/Users/test/Desktop/Biblioteca-udi/coderthemes.com/hyper_2/saas/assets/fonts/Nunito-Bold.ttf	(from https://coderthemes.com/hyper_2/saas/assets/css/app-saas.min.css)
19:02:42	116020/116020	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%221c534-5d5bf409a4b00%22	https://coderthemes.com/hyper_2/saas/assets/fonts/Nunito-Bold.eot?	C:/Users/test/Desktop/Biblioteca-udi/coderthemes.com/hyper_2/saas/assets/fonts/Nunito-Boldd41d.eot	(from https://coderthemes.com/hyper_2/saas/assets/css/app-saas.min.css)
19:02:43	13947/13947	---M--	200	added ('OK')	image/png	etag:%22367b-5f9c0c67a4869%22	https://coderthemes.com/hyper_2/saas/assets/images/waves.png	C:/Users/test/Desktop/Biblioteca-udi/coderthemes.com/hyper_2/saas/assets/images/waves.png	(from https://coderthemes.com/hyper_2/saas/assets/css/app-saas.min.css)
19:02:43	7904/7904	---M--	200	added ('OK')	image/png	etag:%221ee0-5f9c0c679fa49%22	https://coderthemes.com/hyper_2/saas/assets/images/bg-pattern.png	C:/Users/test/Desktop/Biblioteca-udi/coderthemes.com/hyper_2/saas/assets/images/bg-pattern.png	(from https://coderthemes.com/hyper_2/saas/assets/css/app-saas.min.css)
19:02:43	521609/521609	---M--	200	added ('OK')	image/svg+xml	etag:%227f589-5d5bf409a9920%22	https://coderthemes.com/hyper_2/saas/assets/fonts/Nunito-SemiBold.svg	C:/Users/test/Desktop/Biblioteca-udi/coderthemes.com/hyper_2/saas/assets/fonts/Nunito-SemiBold.svg	(from https://coderthemes.com/hyper_2/saas/assets/css/app-saas.min.css)
19:02:45	6162/6162	---M--	200	added ('OK')	image/png	etag:%221812-616fa418fd219%22	https://coderthemes.com/hyper_2/saas/assets/images/treeview.png	C:/Users/test/Desktop/Biblioteca-udi/coderthemes.com/hyper_2/saas/assets/images/treeview.png	(from https://coderthemes.com/hyper_2/saas/assets/css/app-saas.min.css)
19:02:46	816696/816696	---M--	200	added ('OK')	image/svg+xml	etag:%22c7638-5e81047fba5e5%22	https://coderthemes.com/hyper_2/saas/assets/fonts/Nunito-Medium.svg	C:/Users/test/Desktop/Biblioteca-udi/coderthemes.com/hyper_2/saas/assets/fonts/Nunito-Medium.svg	(from https://coderthemes.com/hyper_2/saas/assets/css/app-saas.min.css)
19:02:47	278/278	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2003%20Oct%202024%2017:02:47%20GMT	https://coderthemes.com/hyper_2/saas/assets/fontsunicons.eot?34404611	C:/Users/test/Desktop/Biblioteca-udi/coderthemes.com/hyper_2/saas/assets/fontsunicons.c58adf.delayed	(from https://coderthemes.com/hyper_2/saas/assets/css/icons.min.css)
19:02:48	525644/525644	---M--	200	added ('OK')	image/svg+xml	etag:%228054c-5d5bf409a5aa0%22	https://coderthemes.com/hyper_2/saas/assets/fonts/Nunito-Bold.svg	C:/Users/test/Desktop/Biblioteca-udi/coderthemes.com/hyper_2/saas/assets/fonts/Nunito-Bold.svg	(from https://coderthemes.com/hyper_2/saas/assets/css/app-saas.min.css)
19:02:49	147808/147808	---M--	200	added ('OK')	font/woff2	etag:%2224160-5d5bf409b161f%22	https://coderthemes.com/hyper_2/saas/assets/fonts/unicons.woff2?34404611	C:/Users/test/Desktop/Biblioteca-udi/coderthemes.com/hyper_2/saas/assets/fonts/unicons8adf.woff2	(from https://coderthemes.com/hyper_2/saas/assets/css/icons.min.css)
19:02:52	203748/203748	---M--	200	added ('OK')	font/woff	etag:%2231be4-5d5bf409b067f%22	https://coderthemes.com/hyper_2/saas/assets/fonts/unicons.woff?34404611	C:/Users/test/Desktop/Biblioteca-udi/coderthemes.com/hyper_2/saas/assets/fonts/unicons8adf.woff	(from https://coderthemes.com/hyper_2/saas/assets/css/icons.min.css)
19:02:52	403744/403744	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2262920-5d5bf409af6df%22	https://coderthemes.com/hyper_2/saas/assets/fonts/unicons.eot?34404611	C:/Users/test/Desktop/Biblioteca-udi/coderthemes.com/hyper_2/saas/assets/fonts/unicons8adf.eot	(from https://coderthemes.com/hyper_2/saas/assets/css/icons.min.css)
19:02:53	403580/403580	---M--	200	added ('OK')	font/ttf	etag:%226287c-5d5bf409b067f%22	https://coderthemes.com/hyper_2/saas/assets/fonts/unicons.ttf?34404611	C:/Users/test/Desktop/Biblioteca-udi/coderthemes.com/hyper_2/saas/assets/fonts/unicons8adf.ttf	(from https://coderthemes.com/hyper_2/saas/assets/css/icons.min.css)
19:02:57	163200/163200	---M--	200	added ('OK')	font/woff2	etag:%2227d80-616fa418fd219%22	https://coderthemes.com/hyper_2/saas/assets/fonts/remixicon.woff2?t=1708865856766	C:/Users/test/Desktop/Biblioteca-udi/coderthemes.com/hyper_2/saas/assets/fonts/remixicon117c.woff2	(from https://coderthemes.com/hyper_2/saas/assets/css/icons.min.css)
19:03:04	915263/915263	---M--	200	added ('OK')	image/jpeg	etag:%22df73f-5f9c0c679fa49%22	https://coderthemes.com/hyper_2/saas/assets/images/bg-auth.jpg	C:/Users/test/Desktop/Biblioteca-udi/coderthemes.com/hyper_2/saas/assets/images/bg-auth.jpg	(from https://coderthemes.com/hyper_2/saas/assets/css/app-saas.min.css)
19:03:04	224116/224116	---M--	200	added ('OK')	font/woff	etag:%2236b74-616fa418fd219%22	https://coderthemes.com/hyper_2/saas/assets/fonts/remixicon.woff?t=1708865856766	C:/Users/test/Desktop/Biblioteca-udi/coderthemes.com/hyper_2/saas/assets/fonts/remixicon117c.woff	(from https://coderthemes.com/hyper_2/saas/assets/css/icons.min.css)
19:03:04	525744/525744	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22805b0-616fa418f2639%22	https://coderthemes.com/hyper_2/saas/assets/fonts/remixicon.eot?t=1708865856766	C:/Users/test/Desktop/Biblioteca-udi/coderthemes.com/hyper_2/saas/assets/fonts/remixicon117c.eot	(from https://coderthemes.com/hyper_2/saas/assets/css/icons.min.css)
19:03:05	544923/544923	---M--	200	added ('OK')	image/svg+xml	etag:%228509b-5d5bf409af6df%22	https://coderthemes.com/hyper_2/saas/assets/fonts/unicons.svg?34404611	C:/Users/test/Desktop/Biblioteca-udi/coderthemes.com/hyper_2/saas/assets/fonts/unicons8adf.svg	(from https://coderthemes.com/hyper_2/saas/assets/css/icons.min.css)
19:03:18	525572/525572	---M--	200	added ('OK')	font/ttf	etag:%2280504-616fa418fc279%22	https://coderthemes.com/hyper_2/saas/assets/fonts/remixicon.ttf?t=1708865856766	C:/Users/test/Desktop/Biblioteca-udi/coderthemes.com/hyper_2/saas/assets/fonts/remixicon117c.ttf	(from https://coderthemes.com/hyper_2/saas/assets/css/icons.min.css)
19:03:26	361384/361384	---M--	200	added ('OK')	font/woff2	etag:%22583a8-5e81047fbc525%22	https://coderthemes.com/hyper_2/saas/assets/fonts/materialdesignicons-webfont.woff2?v=6.5.95	C:/Users/test/Desktop/Biblioteca-udi/coderthemes.com/hyper_2/saas/assets/fonts/materialdesignicons-webfont1d2d.woff2	(from https://coderthemes.com/hyper_2/saas/assets/css/icons.min.css)
19:03:35	521080/521080	---M--	200	added ('OK')	font/woff	etag:%227f378-5e81047fbc525%22	https://coderthemes.com/hyper_2/saas/assets/fonts/materialdesignicons-webfont.woff?v=6.5.95	C:/Users/test/Desktop/Biblioteca-udi/coderthemes.com/hyper_2/saas/assets/fonts/materialdesignicons-webfont1d2d.woff	(from https://coderthemes.com/hyper_2/saas/assets/css/icons.min.css)
19:03:35	1148064/1148064	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%221184a0-5e81047fbb585%22	https://coderthemes.com/hyper_2/saas/assets/fonts/materialdesignicons-webfont.eot?v=6.5.95	C:/Users/test/Desktop/Biblioteca-udi/coderthemes.com/hyper_2/saas/assets/fonts/materialdesignicons-webfont1d2d.eot	(from https://coderthemes.com/hyper_2/saas/assets/css/icons.min.css)
19:03:36	4499/4499	---M--	200	added ('OK')	image/jpeg	etag:%221193-5f9c0c67a4869%22	https://coderthemes.com/hyper_2/saas/assets/images/users/avatar-3.jpg	C:/Users/test/Desktop/Biblioteca-udi/coderthemes.com/hyper_2/saas/assets/images/users/avatar-3.jpg	(from https://coderthemes.com/hyper_2/saas/pages-profile.html)
19:03:37	4730/4730	---M--	200	added ('OK')	image/jpeg	etag:%22127a-5f9c0c67a4869%22	https://coderthemes.com/hyper_2/saas/assets/images/users/avatar-6.jpg	C:/Users/test/Desktop/Biblioteca-udi/coderthemes.com/hyper_2/saas/assets/images/users/avatar-6.jpg	(from https://coderthemes.com/hyper_2/saas/pages-profile.html)
19:03:37	199560/199560	---MCZ	200	added ('OK')	application/javascript	etag:%2230b88-616fa4190eb58-gzip%22	https://coderthemes.com/hyper_2/saas/assets/vendor/chart.js/chart.min.js	C:/Users/test/Desktop/Biblioteca-udi/coderthemes.com/hyper_2/saas/assets/vendor/chart.js/chart.min.js	(from https://coderthemes.com/hyper_2/saas/pages-profile.html)
19:03:38	2354/2354	---M-Z	200	added ('OK')	application/javascript	etag:%22932-616fa419000f9-gzip%22	https://coderthemes.com/hyper_2/saas/assets/js/pages/demo.profile.js	C:/Users/test/Desktop/Biblioteca-udi/coderthemes.com/hyper_2/saas/assets/js/pages/demo.profile.js	(from https://coderthemes.com/hyper_2/saas/pages-profile.html)
19:03:38	1148064/1148064	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%221184a0-5e81047fbb585%22	https://coderthemes.com/hyper_2/saas/assets/fonts/materialdesignicons-webfont.eot?	C:/Users/test/Desktop/Biblioteca-udi/coderthemes.com/hyper_2/saas/assets/fonts/materialdesignicons-webfontd41d.eot	(from https://coderthemes.com/hyper_2/saas/assets/css/icons.min.css)
19:03:38	52593/52593	---M--	200	added ('OK')	image/svg+xml	etag:%22cd71-5f9c0c67a38c9%22	https://coderthemes.com/hyper_2/saas/assets/images/svg/email-campaign.svg	C:/Users/test/Desktop/Biblioteca-udi/coderthemes.com/hyper_2/saas/assets/images/svg/email-campaign.svg	(from https://coderthemes.com/hyper_2/saas/dashboard-analytics.html)
19:03:40	4683/4683	---M-Z	200	added ('OK')	application/javascript	etag:%22124b-616fa419000f9-gzip%22	https://coderthemes.com/hyper_2/saas/assets/js/pages/demo.dashboard-analytics.js	C:/Users/test/Desktop/Biblioteca-udi/coderthemes.com/hyper_2/saas/assets/js/pages/demo.dashboard-analytics.js	(from https://coderthemes.com/hyper_2/saas/dashboard-analytics.html)
19:03:40	15733/15733	---M-Z	200	added ('OK')	text/css	etag:%223d75-616fa41904f19-gzip%22	https://coderthemes.com/hyper_2/saas/assets/vendor/bootstrap-datepicker/css/bootstrap-datepicker.min.css	C:/Users/test/Desktop/Biblioteca-udi/coderthemes.com/hyper_2/saas/assets/vendor/bootstrap-datepicker/css/bootstrap-datepicker.min.css	(from https://coderthemes.com/hyper_2/saas/dashboard-projects.html)
19:03:41	33871/33871	---M-Z	200	added ('OK')	application/javascript	etag:%22844f-616fa41904f19-gzip%22	https://coderthemes.com/hyper_2/saas/assets/vendor/bootstrap-datepicker/js/bootstrap-datepicker.min.js	C:/Users/test/Desktop/Biblioteca-udi/coderthemes.com/hyper_2/saas/assets/vendor/bootstrap-datepicker/js/bootstrap-datepicker.min.js	(from https://coderthemes.com/hyper_2/saas/dashboard-projects.html)
19:03:41	2489/2489	---M-Z	200	added ('OK')	application/javascript	etag:%229b9-616fa419000f9-gzip%22	https://coderthemes.com/hyper_2/saas/assets/js/pages/demo.dashboard-projects.js	C:/Users/test/Desktop/Biblioteca-udi/coderthemes.com/hyper_2/saas/assets/js/pages/demo.dashboard-projects.js	(from https://coderthemes.com/hyper_2/saas/dashboard-projects.html)
19:03:41	2714/2714	---M-Z	200	added ('OK')	application/javascript	etag:%22a9a-5e81047fc22e5-gzip%22	https://coderthemes.com/hyper_2/saas/assets/js/ui/component.todo.js	C:/Users/test/Desktop/Biblioteca-udi/coderthemes.com/hyper_2/saas/assets/js/ui/component.todo.js	(from https://coderthemes.com/hyper_2/saas/dashboard-crm.html)
19:03:42	3491/3491	---M-Z	200	added ('OK')	application/javascript	etag:%22da3-5e81047fc1345-gzip%22	https://coderthemes.com/hyper_2/saas/assets/js/pages/demo.crm-dashboard.js	C:/Users/test/Desktop/Biblioteca-udi/coderthemes.com/hyper_2/saas/assets/js/pages/demo.crm-dashboard.js	(from https://coderthemes.com/hyper_2/saas/dashboard-crm.html)
19:03:43	6010/6010	---M--	200	added ('OK')	application/javascript	etag:%2262768949-177a%22	https://apexcharts.com/samples/assets/stock-prices.js	C:/Users/test/Desktop/Biblioteca-udi/apexcharts.com/samples/assets/stock-prices.js	(from https://coderthemes.com/hyper_2/saas/dashboard-wallet.html)
19:03:43	0/0	---M--	200	added ('OK')	application/javascript	etag:%225f5a736e-0%22	https://apexcharts.com/samples/assets/series1000.js	C:/Users/test/Desktop/Biblioteca-udi/apexcharts.com/samples/assets/series1000.js	(from https://coderthemes.com/hyper_2/saas/dashboard-wallet.html)
19:03:43	20970/20970	---M--	200	added ('OK')	application/javascript	etag:%226276894c-51ea%22	https://apexcharts.com/samples/assets/github-data.js	C:/Users/test/Desktop/Biblioteca-udi/apexcharts.com/samples/assets/github-data.js	(from https://coderthemes.com/hyper_2/saas/dashboard-wallet.html)
19:03:45	23541/23541	---M--	200	added ('OK')	application/javascript	etag:%226276894b-5bf5%22	https://apexcharts.com/samples/assets/irregular-data-series.js	C:/Users/test/Desktop/Biblioteca-udi/apexcharts.com/samples/assets/irregular-data-series.js	(from https://coderthemes.com/hyper_2/saas/dashboard-wallet.html)
19:03:45	4945/4945	---M-Z	200	added ('OK')	application/javascript	etag:%221351-5e81047fc1345-gzip%22	https://coderthemes.com/hyper_2/saas/assets/js/pages/demo.dashboard-wallet.js	C:/Users/test/Desktop/Biblioteca-udi/coderthemes.com/hyper_2/saas/assets/js/pages/demo.dashboard-wallet.js	(from https://coderthemes.com/hyper_2/saas/dashboard-wallet.html)
19:03:46	1147844/1147844	---M--	200	added ('OK')	font/ttf	etag:%221183c4-5e81047fbb585%22	https://coderthemes.com/hyper_2/saas/assets/fonts/materialdesignicons-webfont.ttf?v=6.5.95	C:/Users/test/Desktop/Biblioteca-udi/coderthemes.com/hyper_2/saas/assets/fonts/materialdesignicons-webfont1d2d.ttf	(from https://coderthemes.com/hyper_2/saas/assets/css/icons.min.css)
19:03:47	3137/3137	---M-Z	200	added ('OK')	application/javascript	etag:%22c41-5e81047fc1345-gzip%22	https://coderthemes.com/hyper_2/saas/assets/js/pages/demo.calendar.js	C:/Users/test/Desktop/Biblioteca-udi/coderthemes.com/hyper_2/saas/assets/js/pages/demo.calendar.js	(from https://coderthemes.com/hyper_2/saas/apps-calendar.html)
19:03:47	8233/8233	---M--	200	added ('OK')	image/jpeg	etag:%222029-5f9c0c67a4869%22	https://coderthemes.com/hyper_2/saas/assets/images/users/avatar-7.jpg	C:/Users/test/Desktop/Biblioteca-udi/coderthemes.com/hyper_2/saas/assets/images/users/avatar-7.jpg	(from https://coderthemes.com/hyper_2/saas/apps-chat.html)
19:03:47	281869/281869	---MCZ	200	added ('OK')	application/javascript	etag:%2244d0d-616fa419223d8-gzip%22	https://coderthemes.com/hyper_2/saas/assets/vendor/fullcalendar/index.global.min.js	C:/Users/test/Desktop/Biblioteca-udi/coderthemes.com/hyper_2/saas/assets/vendor/fullcalendar/index.global.min.js	(from https://coderthemes.com/hyper_2/saas/apps-calendar.html)
19:03:47	7494/7494	---M--	200	added ('OK')	image/jpeg	etag:%221d46-5f9c0c67a4869%22	https://coderthemes.com/hyper_2/saas/assets/images/users/avatar-10.jpg	C:/Users/test/Desktop/Biblioteca-udi/coderthemes.com/hyper_2/saas/assets/images/users/avatar-10.jpg	(from https://coderthemes.com/hyper_2/saas/apps-chat.html)
19:03:47	7088/7088	---M--	200	added ('OK')	image/jpeg	etag:%221bb0-5f9c0c67a4869%22	https://coderthemes.com/hyper_2/saas/assets/images/users/avatar-8.jpg	C:/Users/test/Desktop/Biblioteca-udi/coderthemes.com/hyper_2/saas/assets/images/users/avatar-8.jpg	(from https://coderthemes.com/hyper_2/saas/apps-chat.html)
19:03:48	16264/16264	---M-Z	200	added ('OK')	text/css	etag:%223f88-5e81047fe93e6-gzip%22	https://coderthemes.com/hyper_2/saas/assets/vendor/select2/css/select2.min.css	C:/Users/test/Desktop/Biblioteca-udi/coderthemes.com/hyper_2/saas/assets/vendor/select2/css/select2.min.css	(from https://coderthemes.com/hyper_2/saas/crm-projects.html)
19:03:48	73163/73163	---M-Z	200	added ('OK')	application/javascript	etag:%2211dcb-5e81047fea386-gzip%22	https://coderthemes.com/hyper_2/saas/assets/vendor/select2/js/select2.min.js	C:/Users/test/Desktop/Biblioteca-udi/coderthemes.com/hyper_2/saas/assets/vendor/select2/js/select2.min.js	(from https://coderthemes.com/hyper_2/saas/crm-projects.html)
19:03:48	1871/1871	---M-Z	200	added ('OK')	application/javascript	etag:%2274f-616fa419000f9-gzip%22	https://coderthemes.com/hyper_2/saas/assets/js/pages/demo.crm-project.js	C:/Users/test/Desktop/Biblioteca-udi/coderthemes.com/hyper_2/saas/assets/js/pages/demo.crm-project.js	(from https://coderthemes.com/hyper_2/saas/crm-projects.html)
19:03:50	5418/5418	---M--	200	added ('OK')	image/jpeg	etag:%22152a-5f9c0c67a4869%22	https://coderthemes.com/hyper_2/saas/assets/images/users/avatar-9.jpg	C:/Users/test/Desktop/Biblioteca-udi/coderthemes.com/hyper_2/saas/assets/images/users/avatar-9.jpg	(from https://coderthemes.com/hyper_2/saas/crm-orders-list.html)
19:03:50	951/951	---M-Z	200	added ('OK')	application/javascript	etag:%223b7-5e81047fc1345-gzip%22	https://coderthemes.com/hyper_2/saas/assets/js/pages/demo.crm-management.js	C:/Users/test/Desktop/Biblioteca-udi/coderthemes.com/hyper_2/saas/assets/js/pages/demo.crm-management.js	(from https://coderthemes.com/hyper_2/saas/crm-management.html)
